"YEAR","ECODISTRIC","Province_ID","AGR_t_all","BGR_t_all","ligfr.wa","nfr.wa","Corrected_Area","AreaIncSF_ha","SummerFallow_Ha"
"2014",962,"BC",0.928121513080253,0.507290135417725,0.0507,0.0073,10.9984,11.03867,0.04027
"2015",962,"BC",0.94039887275259,0.664517338206248,0.0506,0.0073,10.77645,10.79919,0.02274
"2016",962,"BC",1.06779139353473,0.567301067635602,0.0509,0.0073,12.21535,12.24261,0.02726
"2017",962,"BC",0.984452045425077,0.719245884712595,0.0504,0.0074,7.452,7.72613,0.27413
"2018",962,"BC",1.22706666074605,0.819779402892113,0.0499,0.0072,5.19544,5.67178,0.47634
"2019",962,"BC",0.840685336519915,0.531676747499003,0.0492,0.0072,3.9441,4.55527,0.61117
"2020",962,"BC",0.252818221965244,0.235876370919092,0.047,0.0073,2.02514,2.915,0.88986
"2021",962,"BC",0.363936761834174,0.351689766853328,0.047,0.0073,3.16032,4.45079,1.29047
"2022",962,"BC",0.509954060793927,0.525169445626889,0.047,0.0073,2.29352,3.08218,0.78866
"1976",969,"BC",0.680393701357321,0.403998869697685,0.0523,0.0079,64.62576,80.9733,16.34754
"1977",969,"BC",0.838478138134891,0.474998522358109,0.0532,0.0079,60.08807,77.80837,17.7203
"1978",969,"BC",0.88905263207529,0.471330058823507,0.0533,0.008,60.97768,78.60561,17.62793
"1979",969,"BC",0.941795224721411,0.739957985724799,0.0527,0.0081,56.63954,74.17269,17.53315
"1980",969,"BC",0.948468743939995,0.67449064812541,0.0528,0.0082,57.7028,75.95845,18.25565
"1981",969,"BC",0.718926555111913,0.398305407004629,0.0531,0.0083,62.68027,81.55871,18.87844
"1982",969,"BC",0.986167767765612,0.551298363927335,0.0535,0.0082,65.88008,86.30223,20.42215
"1983",969,"BC",0.966006751147089,0.609770093521544,0.0539,0.0082,67.36019,90.37937,23.01918
"1984",969,"BC",0.96716720685186,0.522002191466757,0.0543,0.0081,72.85094,97.13436,24.28342
"1985",969,"BC",0.718115064772363,0.381804642380097,0.0557,0.0081,82.07981,109.04983,26.97002
"1986",969,"BC",1.03399459377644,0.577849842024219,0.0579,0.008,93.33324,121.1435,27.81026
"1987",969,"BC",1.03190557955777,0.573611034396293,0.0587,0.008,92.39053,122.68172,30.29119
"1988",969,"BC",0.904383671775758,0.50372301332297,0.0594,0.008,87.7291,119.14855,31.41945
"1989",969,"BC",0.858110638935796,0.483223043372943,0.0592,0.008,76.16768,109.5302,33.36252
"1990",969,"BC",0.769110906477369,0.42270946048637,0.0598,0.0081,67.61464,102.74394,35.1293
"1991",969,"BC",0.667926010365991,0.380739309772823,0.0574,0.0081,46.74166,82.47259,35.73093
"1992",969,"BC",0.482229091230718,0.274402533966848,0.0549,0.0081,37.44244,58.96338,21.52094
"1993",969,"BC",0.98926452521143,0.606920878359911,0.0571,0.008,47.04997,61.87481,14.82484
"1994",969,"BC",1.20320900825044,0.671818798564037,0.0582,0.008,52.11448,61.36528,9.2508
"1995",969,"BC",1.26329024509633,0.887526476567039,0.0579,0.008,47.64643,52.59805,4.95162
"1996",969,"BC",0.74042890960337,0.404117748295835,0.0584,0.008,51.20014,52.57705,1.37691
"1997",969,"BC",0.787469599791115,0.438614665207666,0.0577,0.008,48.38232,50.4736,2.09128
"1998",969,"BC",1.31493553899326,0.861956935336107,0.0581,0.0079,63.16726,66.33457,3.16731
"1999",969,"BC",1.36542094596148,0.830116592763602,0.057,0.0079,59.70185,64.35752,4.65567
"2000",969,"BC",1.2349770161701,0.727975015514383,0.0543,0.008,48.4606,55.51495,7.05435
"2001",969,"BC",0.529225332227296,0.399373959604983,0.0466,0.008,35.14417,50.30685,15.16268
"2002",969,"BC",0.841696035568266,0.625059847162151,0.0466,0.008,34.69391,49.26165,14.56774
"2003",969,"BC",0.918602594748458,0.770483358977567,0.0466,0.0079,32.61303,47.2407,14.62767
"2004",969,"BC",0.531041438749483,0.418110548765113,0.0466,0.0079,30.72164,44.51431,13.79267
"2005",969,"BC",0.600395887160433,0.509039756374242,0.0467,0.0078,29.85699,43.04709,13.1901
"2006",969,"BC",0.306218367201038,0.24919470759126,0.0467,0.0078,25.53554,36.66544,11.1299
"2007",969,"BC",0.842922966528444,0.688387059825578,0.0466,0.008,17.11313,22.18816,5.07503
"2008",969,"BC",0.615732379350528,0.461304230857369,0.0486,0.008,17.283,22.14921,4.86621
"2009",969,"BC",0.599062064183945,0.433907612242561,0.0493,0.008,16.46372,21.04013,4.57641
"2010",969,"BC",0.522990987086435,0.359384156348867,0.0505,0.008,15.40446,18.88428,3.47982
"2011",969,"BC",0.837135215352743,0.592950049719548,0.0513,0.008,14.81573,18.10031,3.28458
"2012",969,"BC",0.971184540902294,0.693047818346117,0.0505,0.008,14.50447,17.46824,2.96377
"2013",969,"BC",1.04491709518284,0.736974167660124,0.0496,0.0079,14.85087,17.30914,2.45827
"2014",969,"BC",0.670681648814856,0.484005426352771,0.0479,0.0078,15.70273,18.24977,2.54704
"2015",969,"BC",0.890134824264221,0.658923563440925,0.0481,0.0077,16.76662,19.09236,2.32574
"2016",969,"BC",0.840001462422021,0.610000981155916,0.0482,0.0077,17.78461,20.03608,2.25147
"2017",969,"BC",1.1218165869532,0.684169302716776,0.0552,0.0078,23.88054,25.97513,2.09459
"2018",969,"BC",1.63119633046812,0.891582042476636,0.0587,0.0079,29.49761,31.49148,1.99387
"2019",969,"BC",1.39398614748218,0.724171713831364,0.0602,0.0079,34.53148,36.43861,1.90713
"2020",969,"BC",1.35933960520871,0.544978718633213,0.0664,0.0079,65.2178,67.14143,1.92363
"2021",969,"BC",1.57757201082015,0.63031601442242,0.0703,0.008,119.23913,120.84623,1.6071
"2022",969,"BC",1.20934513432624,0.481970831812878,0.071,0.008,120.66836,121.78546,1.1171
"1976",971,"BC",0.682299285430438,0.769121520233087,0.0651,0.0076,16.07056,22.40969,6.33913
"1977",971,"BC",0.624895083940278,0.838478138134891,0.0697,0.0075,15.74219,22.16728,6.42509
"1978",971,"BC",0.573958659515622,0.899078699071946,0.0719,0.0075,16.90022,22.95043,6.05021
"1979",971,"BC",0.602551655977771,0.941795224721411,0.075,0.0075,16.96186,22.57434,5.61248
"1980",971,"BC",0.737208617393409,0.948468743939995,0.0771,0.0074,18.01846,22.42694,4.40848
"1981",971,"BC",0.665985046115042,0.971983248641776,0.0781,0.0074,20.1093,24.35166,4.24236
"1982",971,"BC",0.75560092767542,0.986167767765612,0.0718,0.0076,18.27863,22.00446,3.72583
"1983",971,"BC",0.878026352687356,0.823555885183634,0.0633,0.0077,19.43371,22.63265,3.19894
"1984",971,"BC",0.742302944095158,0.646052802261881,0.058,0.0079,19.46402,22.19562,2.7316
"1985",971,"BC",0.609190879618762,0.478242036322481,0.0532,0.0079,19.15076,21.40173,2.25097
"1986",971,"BC",0.924336552435118,0.590833492441963,0.0483,0.0081,19.52413,21.31359,1.78946
"1987",971,"BC",0.746709374439031,0.467255444495715,0.0492,0.0081,23.12664,26.86713,3.74049
"1988",971,"BC",0.659056926375777,0.438185960811956,0.0489,0.0081,27.69724,33.85095,6.15371
"1989",971,"BC",0.772212807600314,0.546393789770661,0.0484,0.0081,30.54872,39.22555,8.67683
"1990",971,"BC",0.626166700471847,0.426797218484332,0.0474,0.0081,32.95975,44.38282,11.42307
"1991",971,"BC",0.552877358519428,0.363395950457397,0.0486,0.0081,42.44329,60.65021,18.20692
"1992",971,"BC",0.612695348549506,0.423553333899936,0.0507,0.0081,45.4027,60.61511,15.21241
"1993",971,"BC",0.678429614954753,0.483272478969625,0.0495,0.008,39.22183,49.2255,10.00367
"1994",971,"BC",0.624682640523748,0.405176556740141,0.0512,0.008,40.4832,48.069,7.5858
"1995",971,"BC",1.14690752437204,0.547370640629566,0.0525,0.008,43.97154,49.66615,5.69461
"1996",971,"BC",0.594922303492544,0.337342779727397,0.0536,0.0079,46.81002,50.54753,3.73751
"1997",971,"BC",0.584989189394314,0.354048037795548,0.0528,0.008,47.3263,51.40596,4.07966
"1998",971,"BC",0.899835932163754,0.56158007031286,0.0521,0.008,50.69359,55.32441,4.63082
"1999",971,"BC",0.854870938278106,0.541418653763666,0.0512,0.0081,50.66534,55.87795,5.21261
"2000",971,"BC",0.710129379493027,0.421878039772442,0.05,0.0082,58.06001,66.83655,8.77654
"2001",971,"BC",0.636377842162501,0.395584747169396,0.0486,0.0084,52.67557,62.93657,10.261
"2002",971,"BC",0.588167379844314,0.365025784324168,0.0487,0.0083,51.46327,60.1352,8.67193
"2003",971,"BC",0.983611835142263,0.682611398618826,0.0487,0.0082,51.55365,59.62754,8.07389
"2004",971,"BC",0.751651937140974,0.535412424677428,0.0488,0.0081,50.47795,56.87643,6.39848
"2005",971,"BC",0.56717310953656,0.418997887236148,0.0494,0.008,51.84689,56.45436,4.60747
"2006",971,"BC",0.42752987550319,0.308890694561288,0.0498,0.008,49.51574,51.6145,2.09876
"2007",971,"BC",0.610282893001452,0.453568401533827,0.049,0.0081,37.14044,39.86769,2.72725
"2008",971,"BC",0.461783385363735,0.300332645126932,0.0485,0.0081,35.61263,39.61341,4.00078
"2009",971,"BC",0.490300971763083,0.420553166219564,0.0478,0.0081,34.55938,39.48306,4.92368
"2010",971,"BC",0.505696309239216,0.51651071922302,0.0466,0.008,32.894,37.51798,4.62398
"2011",971,"BC",0.8224503164391,0.879539433491213,0.0466,0.008,34.3098,39.41624,5.10644
"2012",971,"BC",0.668377215504211,0.651827246263689,0.0466,0.008,30.27558,34.76309,4.48751
"2013",971,"BC",0.647084467404166,0.453383919707308,0.0465,0.0081,26.11683,29.57353,3.4567
"2014",971,"BC",0.409444207163128,0.300068710773533,0.0465,0.0082,23.34743,26.292,2.94457
"2015",971,"BC",0.830453819297635,0.650882091321727,0.0464,0.0083,19.36985,21.07199,1.70214
"2016",971,"BC",0.719088058862579,0.458344064748447,0.0463,0.0086,14.96291,14.96291,0
"2017",971,"BC",0.555308495067301,0.492785963792145,0.0469,0.0082,19.06271,19.06271,0
"2018",971,"BC",0.683329208695241,0.567985495950997,0.0473,0.008,22.83945,22.83945,0
"2019",971,"BC",0.577356443274217,0.422731204315343,0.0475,0.0078,25.88807,25.88807,0
"2020",971,"BC",0.637766013780382,0.430840810219085,0.0481,0.0077,33.45798,33.45798,0
"2021",971,"BC",0.684090800772123,0.454600464827654,0.0489,0.0076,47.58646,47.58646,0
"2022",971,"BC",1.10886657793716,0.803246214097369,0.0482,0.0076,42.93387,42.93387,0
"1976",972,"BC",0.603323366598534,0.449759803162421,0.0492,0.0082,2054.0803,3234.63905,1180.55875
"1977",972,"BC",0.576843627668537,0.41355250214449,0.0494,0.0082,2267.4052,3506.28573,1238.88053
"1978",972,"BC",0.488225574686035,0.340105570902506,0.0496,0.0082,2523.48236,3820.7021,1297.21974
"1979",972,"BC",0.626379760800208,0.436879585558664,0.0498,0.0081,2814.6938,4183.46795,1368.77415
"1980",972,"BC",0.717214373723275,0.50388208663442,0.0499,0.0081,3118.3053,4552.99384,1434.68854
"1981",972,"BC",0.574676842166456,0.413835313054857,0.05,0.0081,3493.40966,5010.23409,1516.82443
"1982",972,"BC",0.683565394398079,0.491960899664383,0.0495,0.0082,3518.97903,5080.3827,1561.40367
"1983",972,"BC",0.735879406391701,0.512748499554031,0.049,0.0082,3624.99859,5290.11968,1665.12109
"1984",972,"BC",0.612997981398501,0.411590361368431,0.0488,0.0082,3694.14707,5397.59574,1703.44867
"1985",972,"BC",0.554374174098663,0.356265850012712,0.0485,0.0082,3792.76565,5615.54525,1822.7796
"1986",972,"BC",0.795190982642157,0.538385514544788,0.0482,0.0083,3843.74602,5765.66652,1921.9205
"1987",972,"BC",0.679207121048572,0.454556363325466,0.0482,0.0082,3968.40895,5821.15488,1852.74593
"1988",972,"BC",0.707087428429087,0.507238881607115,0.0482,0.0082,4106.29827,5900.55239,1794.25412
"1989",972,"BC",0.789400404578348,0.563264328821217,0.048,0.0081,4154.07039,5854.25703,1700.18664
"1990",972,"BC",0.732024678904581,0.503164411753261,0.0481,0.008,4181.71404,5790.90502,1609.19098
"1991",972,"BC",0.650470745045059,0.465122173032679,0.0478,0.008,4060.62583,5532.94248,1472.31665
"1992",972,"BC",0.639137920349345,0.493206296833698,0.048,0.008,4408.07808,5757.55674,1349.47866
"1993",972,"BC",0.736215978113213,0.57130581178794,0.0478,0.008,4539.32731,5742.3227,1202.99539
"1994",972,"BC",0.594570351717795,0.453707500914392,0.0479,0.008,4712.118,5775.57234,1063.45434
"1995",972,"BC",0.605116247411196,0.428376720593274,0.0478,0.008,4907.84277,5839.53299,931.69022
"1996",972,"BC",0.502680050887723,0.350876678933356,0.0477,0.008,5092.27257,5890.74872,798.47615
"1997",972,"BC",0.577138615019639,0.421926520363782,0.0478,0.0081,4933.83162,5665.5992,731.76758
"1998",972,"BC",0.855811131999829,0.645950115905083,0.0479,0.0081,4834.35057,5508.03657,673.686
"1999",972,"BC",0.85300243407631,0.643068076357332,0.048,0.0082,4702.38863,5316.11515,613.72652
"2000",972,"BC",0.717345186628749,0.486129270470716,0.0479,0.0083,4512.94583,5064.22024,551.27441
"2001",972,"BC",0.866372874930738,0.586791611143805,0.0479,0.0084,4337.42711,4832.51453,495.08742
"2002",972,"BC",0.704902316784892,0.4663857888237,0.048,0.0083,4534.26041,4985.65737,451.39696
"2003",972,"BC",1.13627345750995,0.811343308611171,0.0484,0.0082,4954.44048,5433.24519,478.80471
"2004",972,"BC",0.825320757147573,0.609878626745928,0.0484,0.0081,5198.76407,5644.73716,445.97309
"2005",972,"BC",0.704362544797762,0.56471100036518,0.0486,0.008,5484.13681,5891.79911,407.6623
"2006",972,"BC",0.453229613089053,0.36223304641181,0.0485,0.0079,5861.54508,6255.58795,394.04287
"2007",972,"BC",0.701276135094652,0.516598785856575,0.049,0.008,5776.45624,6134.30028,357.84404
"2008",972,"BC",0.625388345394209,0.411766895937583,0.0494,0.008,5726.1729,6053.06835,326.89545
"2009",972,"BC",0.628828319970872,0.441752446622203,0.0495,0.0081,5638.25794,5947.889,309.63106
"2010",972,"BC",0.631914610208145,0.440967822586455,0.0494,0.0082,5364.68436,5616.79543,252.11107
"2011",972,"BC",1.02468500851722,0.720431336851868,0.0494,0.0082,5256.9653,5489.5095,232.5442
"2012",972,"BC",0.883534471863068,0.640972383907695,0.0506,0.0081,5470.81097,5678.02734,207.21637
"2013",972,"BC",1.06512202482355,0.731490326226532,0.0514,0.0081,5735.06603,5952.15627,217.09024
"2014",972,"BC",0.686323786978774,0.487806333105197,0.0521,0.008,5769.30361,5934.59026,165.28665
"2015",972,"BC",0.969793488672406,0.745783977395506,0.0531,0.008,6174.89525,6332.72332,157.82807
"2016",972,"BC",0.908350958408366,0.642058043178636,0.0541,0.008,6568.47548,6695.18513,126.70965
"2017",972,"BC",0.802473046907166,0.598560863329413,0.053,0.008,5685.40294,5813.65773,128.25479
"2018",972,"BC",0.900484887460678,0.692144903951334,0.0521,0.0079,5126.01887,5266.25461,140.23574
"2019",972,"BC",0.779996813604527,0.543414908104832,0.0517,0.0079,4638.10137,4790.20172,152.10035
"2020",972,"BC",0.798541917957069,0.532716240085133,0.0508,0.0079,4296.34059,4479.46829,183.1277
"2021",972,"BC",0.631142031618647,0.443054831586618,0.0482,0.0078,3796.7436,4021.00701,224.26341
"2022",972,"BC",1.00975812651743,0.749329034989616,0.0481,0.0078,3319.82771,3564.89622,245.06851
"1976",974,"BC",0.578439034383963,0.528944961742309,0.0556,0.008,73.07798,122.04148,48.9635
"1977",974,"BC",0.491259218798802,0.421645862195494,0.054,0.008,64.00418,112.03514,48.03096
"1978",974,"BC",0.444286956089843,0.362157014178666,0.0531,0.008,62.90571,108.9024,45.99669
"1979",974,"BC",0.514948410388232,0.394014514852646,0.0522,0.0079,65.35599,109.23389,43.8779
"1980",974,"BC",0.648734099500314,0.448392688732075,0.0511,0.0079,64.43284,107.61183,43.17899
"1981",974,"BC",0.526359337775687,0.360665546883819,0.05,0.0079,51.511,88.56652,37.05552
"1982",974,"BC",0.580219044677967,0.396484198112223,0.0494,0.008,62.69478,111.82965,49.13487
"1983",974,"BC",0.698363012500553,0.441489813006567,0.0477,0.0081,60.13233,119.68178,59.54945
"1984",974,"BC",0.471935851584288,0.304909076623672,0.0474,0.0082,66.00564,140.445,74.43936
"1985",974,"BC",0.390020688191474,0.245809130767247,0.0471,0.0083,68.03778,163.18188,95.1441
"1986",974,"BC",0.514267618863358,0.355510628586014,0.0467,0.0084,80.73735,209.35087,128.61352
"1987",974,"BC",0.472351987079135,0.335793678336572,0.0469,0.0082,102.48653,249.45286,146.96633
"1988",974,"BC",0.480533148392155,0.359405205389354,0.047,0.0081,122.42641,282.55718,160.13077
"1989",974,"BC",0.532336058895665,0.399671669529047,0.0471,0.0081,141.63156,314.64761,173.01605
"1990",974,"BC",0.505895484073729,0.358734046618839,0.0473,0.008,163.30864,351.85833,188.54969
"1991",974,"BC",0.453409090631421,0.337673812966619,0.047,0.008,159.8455,339.4795,179.634
"1992",974,"BC",0.457695043288671,0.370974260087029,0.0471,0.008,166.09108,338.70675,172.61567
"1993",974,"BC",0.440496768977061,0.351900405583304,0.047,0.008,168.55795,342.99273,174.43478
"1994",974,"BC",0.412617368556463,0.328552924517455,0.047,0.008,172.58593,327.35757,154.77164
"1995",974,"BC",0.39321519833135,0.295953690056919,0.047,0.008,176.02658,316.2663,140.23972
"1996",974,"BC",0.347247220760202,0.250709060716306,0.0472,0.008,182.72407,311.31449,128.59042
"1997",974,"BC",0.439958138662891,0.324750344278085,0.0482,0.008,192.82025,312.30546,119.48521
"1998",974,"BC",0.658479925232874,0.496033952579199,0.049,0.0079,203.26683,313.39021,110.12338
"1999",974,"BC",0.752151012282357,0.528327062004008,0.0499,0.0078,238.97021,343.82625,104.85604
"2000",974,"BC",0.640338169983516,0.395066612696355,0.0503,0.0078,253.52867,352.90473,99.37606
"2001",974,"BC",0.729130003194803,0.44657437982264,0.0507,0.0078,260.18111,341.36139,81.18028
"2002",974,"BC",0.560849868267992,0.358343048122001,0.0506,0.0078,250.22363,317.65826,67.43463
"2003",974,"BC",0.865710920888544,0.588564235640348,0.0504,0.0078,248.33357,308.58763,60.25406
"2004",974,"BC",0.731749525980127,0.496568353865177,0.0502,0.0078,239.94559,285.66837,45.72278
"2005",974,"BC",0.653082846811846,0.491674330852619,0.0496,0.0078,232.57808,262.63541,30.05733
"2006",974,"BC",0.429286766173881,0.322910001339768,0.0493,0.0079,215.79189,224.63424,8.84235
"2007",974,"BC",0.654967569424828,0.462573311128548,0.0493,0.0078,181.88203,191.9468,10.06477
"2008",974,"BC",0.559803937735679,0.353914238368116,0.049,0.0078,162.82136,175.22926,12.4079
"2009",974,"BC",0.557779566205492,0.422725557834144,0.0488,0.0078,144.80981,160.06132,15.25151
"2010",974,"BC",0.525822027977366,0.452274824846517,0.0477,0.0077,117.81267,133.3915,15.57883
"2011",974,"BC",0.819596531027761,0.756289832174786,0.0475,0.0077,106.40886,124.62707,18.21821
"2012",974,"BC",0.732331215387159,0.688430870281493,0.0499,0.0077,107.21017,119.28053,12.07036
"2013",974,"BC",0.784191480206596,0.701447343835289,0.0511,0.0078,117.58736,128.2781,10.69074
"2014",974,"BC",0.568070627761067,0.559771340223048,0.053,0.0078,122.52443,131.55963,9.0352
"2015",974,"BC",0.854161357795924,0.857692184518931,0.0544,0.0078,131.02444,138.61041,7.58597
"2016",974,"BC",0.69650211368382,0.727661910837201,0.0552,0.0078,137.75229,143.90941,6.15712
"2017",974,"BC",0.682129147769985,0.667890777207606,0.0561,0.0078,122.975,127.68027,4.70527
"2018",974,"BC",0.690922636790177,0.711160809689969,0.0571,0.0078,114.87576,118.54815,3.67239
"2019",974,"BC",0.651590351942553,0.534869093212275,0.0594,0.0077,116.51284,119.52629,3.01345
"2020",974,"BC",0.791114434323317,0.570902903508903,0.0616,0.0076,136.21946,139.04472,2.82526
"2021",974,"BC",1.24209940893654,0.777939634488012,0.061,0.0076,168.84874,171.52206,2.67332
"2022",974,"BC",1.21556104293656,0.795359333018305,0.0616,0.0077,155.94189,157.59448,1.65259
"1976",976,"BC",0.640887888321039,0.784303002424849,0.07,0.0075,195.03143,290.17235,95.14092
"1977",976,"BC",0.602402195002099,0.831443476656361,0.0714,0.0074,217.70418,328.14789,110.44371
"1978",976,"BC",0.502860307802485,0.758546722934218,0.0698,0.0075,229.17013,359.28874,130.11861
"1979",976,"BC",0.56126932847987,0.856730326496017,0.0713,0.0074,258.93027,407.75325,148.82298
"1980",976,"BC",0.681817211210514,0.932018898830004,0.0723,0.0074,287.93773,457.29779,169.36006
"1981",976,"BC",0.578723728440487,0.815137853537822,0.073,0.0073,322.64796,503.47253,180.82457
"1982",976,"BC",0.622390863425421,0.791685872016453,0.0691,0.0074,313.11811,517.40688,204.28877
"1983",976,"BC",0.72622597448193,0.682514286873464,0.0675,0.0074,313.26182,532.26185,219.00003
"1984",976,"BC",0.564235266088949,0.526770964681245,0.0634,0.0075,303.12476,554.88618,251.76142
"1985",976,"BC",0.505868433781637,0.435314227584311,0.0597,0.0075,312.91688,618.13784,305.22096
"1986",976,"BC",0.563468783618657,0.407501130290751,0.0529,0.0077,345.88155,797.59835,451.7168
"1987",976,"BC",0.552704060045512,0.407873366801234,0.0524,0.0077,375.63468,788.53736,412.90268
"1988",976,"BC",0.619305980738082,0.497705218805783,0.0523,0.0077,384.38208,742.86198,358.4799
"1989",976,"BC",0.681977604271191,0.566943271177037,0.0519,0.0078,411.93479,744.20785,332.27306
"1990",976,"BC",0.611356602972507,0.48811723724772,0.0522,0.0078,448.5979,772.89653,324.29863
"1991",976,"BC",0.574679792060224,0.500101644487234,0.0517,0.0078,462.05663,744.72525,282.66862
"1992",976,"BC",0.588827970791236,0.59557948123742,0.052,0.0078,435.56931,670.66599,235.09668
"1993",976,"BC",0.59574175648854,0.570988899111164,0.0519,0.0078,379.54855,559.29846,179.74991
"1994",976,"BC",0.505121161164982,0.468432242389763,0.0521,0.0079,361.84741,508.23057,146.38316
"1995",976,"BC",0.50258086298488,0.480192948706287,0.0519,0.0079,347.29763,469.52859,122.23096
"1996",976,"BC",0.45840537998962,0.45644125650545,0.0518,0.0079,336.13802,433.76049,97.62247
"1997",976,"BC",0.582288434082437,0.646326019359963,0.0564,0.0078,356.82706,450.95111,94.12405
"1998",976,"BC",0.81881141942669,0.940836300360297,0.0607,0.0076,399.38259,494.20603,94.82344
"1999",976,"BC",0.853026809353323,0.937239534411806,0.0639,0.0075,440.66264,536.43437,95.77173
"2000",976,"BC",0.768514714918057,0.784957657478924,0.0654,0.0075,461.21911,557.51596,96.29685
"2001",976,"BC",0.80789593568622,1.02081041598438,0.0707,0.0073,537.11478,636.88648,99.7717
"2002",976,"BC",0.688590716957663,0.838071100724453,0.0674,0.0073,543.91796,637.98588,94.06792
"2003",976,"BC",0.836267231539755,0.825822617524613,0.0637,0.0074,562.1627,658.99325,96.83055
"2004",976,"BC",0.817409574339833,0.828055374255853,0.0609,0.0074,589.41407,682.18499,92.77092
"2005",976,"BC",0.685957997293427,0.669673567780262,0.0585,0.0074,646.68568,744.15992,97.47424
"2006",976,"BC",0.59645405789496,0.621836646087331,0.0567,0.0075,663.51849,744.61717,81.09868
"2007",976,"BC",0.651893426889622,0.639112417098869,0.0564,0.0075,661.41508,735.869,74.45392
"2008",976,"BC",0.5691252518972,0.496955913512794,0.0564,0.0075,607.00899,665.07307,58.06408
"2009",976,"BC",0.613040715592293,0.609895278097323,0.0563,0.0075,596.95166,646.05014,49.09848
"2010",976,"BC",0.662986712941361,0.600159296067795,0.0561,0.0076,551.4178,585.77142,34.35362
"2011",976,"BC",1.00051859787933,0.910113408395236,0.0554,0.0076,498.4359,522.21472,23.77882
"2012",976,"BC",0.801761554914466,0.710980308915963,0.0545,0.0076,495.23704,520.57277,25.33573
"2013",976,"BC",1.02665803525417,0.795817090896506,0.0531,0.0077,518.06825,548.85521,30.78696
"2014",976,"BC",0.791798800395138,0.565285130315201,0.0528,0.0077,580.06446,612.7111,32.64664
"2015",976,"BC",0.952260473757323,0.692578306124334,0.0522,0.0077,622.64775,656.18604,33.53829
"2016",976,"BC",0.897824788862162,0.564838410046407,0.0514,0.0076,672.46982,705.57576,33.10594
"2017",976,"BC",0.587932750091999,0.477977874866272,0.0523,0.0076,479.58266,509.2837,29.70104
"2018",976,"BC",0.807854188039253,0.660106048922237,0.0532,0.0074,548.53392,579.61113,31.07721
"2019",976,"BC",0.75615922932007,0.596542622124181,0.0538,0.0074,504.99129,542.38625,37.39496
"2020",976,"BC",0.645365793384416,0.625033605180837,0.0567,0.0074,327.07107,354.22167,27.1506
"2021",976,"BC",0.675539509191852,0.723959372668928,0.0633,0.0072,254.39187,273.18159,18.78972
"2022",976,"BC",1.03336913672268,1.00854229899761,0.0653,0.0072,238.73969,262.32567,23.58598
"1976",977,"BC",0.642611795309478,0.558795724586912,0.0569,0.0078,368.68706,565.65078,196.96372
"1977",977,"BC",0.590306535755456,0.495070368230238,0.0542,0.0079,452.15229,661.69952,209.54723
"1978",977,"BC",0.486614872056627,0.407076054120987,0.0541,0.0079,490.33731,722.23208,231.89477
"1979",977,"BC",0.566501818548789,0.449266596362157,0.0532,0.0079,509.34799,738.94184,229.59385
"1980",977,"BC",0.695438091859131,0.487799709533734,0.0537,0.0078,503.61488,824.84374,321.22886
"1981",977,"BC",0.569667299981782,0.385773338694946,0.0517,0.0079,621.47937,956.34448,334.86511
"1982",977,"BC",0.645660639692047,0.460064160792851,0.0524,0.0079,554.32005,857.531,303.21095
"1983",977,"BC",0.732264609034447,0.495653402705672,0.0526,0.0079,463.79058,749.538,285.74742
"1984",977,"BC",0.614264590244748,0.453303542183167,0.0533,0.0078,310.56535,484.13074,173.56539
"1985",977,"BC",0.519331033550576,0.402979505922814,0.0546,0.0077,235.3402,395.58637,160.24617
"1986",977,"BC",0.629414288227449,0.524825006251635,0.0567,0.0075,156.96829,296.99824,140.02995
"1987",977,"BC",0.645115137766917,0.563091550905044,0.0562,0.0076,212.64397,358.85731,146.21334
"1988",977,"BC",0.689194455477349,0.675620886365868,0.0559,0.0076,272.17868,419.72663,147.54795
"1989",977,"BC",0.777760680770428,0.698261082560928,0.0546,0.0077,401.90634,588.02302,186.11668
"1990",977,"BC",0.74068835205323,0.635625185034619,0.0541,0.0077,513.71951,687.24322,173.52371
"1991",977,"BC",0.682968142888374,0.644054714880339,0.0537,0.0078,695.35985,872.62868,177.26883
"1992",977,"BC",0.633034654776212,0.692067564364036,0.0524,0.0079,715.26012,882.98519,167.72507
"1993",977,"BC",0.646888513783079,0.582200258224309,0.0506,0.008,788.94192,979.41191,190.46999
"1994",977,"BC",0.533571334213949,0.462752849279319,0.0494,0.008,863.00717,1058.30719,195.30002
"1995",977,"BC",0.509977915424229,0.416433065034758,0.0484,0.008,887.02255,1083.36189,196.33934
"1996",977,"BC",0.409158578018995,0.302877983212837,0.0468,0.0081,906.56803,1120.77974,214.21171
"1997",977,"BC",0.505551413875308,0.408310844437286,0.0468,0.0081,909.49804,1060.72598,151.22794
"1998",977,"BC",0.774196791302643,0.633396401430161,0.0468,0.0081,828.82988,949.04573,120.21585
"1999",977,"BC",0.754395707621797,0.626457212639322,0.0469,0.008,740.1036,833.38586,93.28226
"2000",977,"BC",0.616704091637866,0.45773856845222,0.047,0.008,668.10957,733.26398,65.15441
"2001",977,"BC",0.682874708322609,0.502454476691142,0.0469,0.008,553.67265,579.43616,25.76351
"2002",977,"BC",0.551204933285148,0.387429080427759,0.0484,0.0079,626.64658,648.79087,22.14429
"2003",977,"BC",0.946704247042901,0.650452048128098,0.0496,0.0078,692.23039,711.8743,19.64391
"2004",977,"BC",0.826641783574559,0.533927768389604,0.0504,0.0077,769.82247,784.64842,14.82595
